filter,id,slug,title,href,Name,Appearances,Affiliations,Locations,Gender,Dimensions,species,Vehicles,Weapons,Terrain,Climate,Creature,droid
Characters,616b2bdbb2249492a01ad05b,mar-tuuk,Mar Tuuk,https://www.starwars.com/databank/mar-tuuk,Mar Tuuk,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'),)","(('databank', 'cato-neimoidia', 'Cato Neimoidia'), ('databank', 'ryloth', 'Ryloth'))","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-2-09m', 'Height: 2.09m'),)","(('databank', 'neimoidian', 'Neimoidian'),)","(('Vehicles', 'droid-control-ship', 'Droid Control Ship'),)",(),(),(),(),()
Characters,616b358fc38f4492a01ad05b,marchion-ro,Marchion Ro,https://www.starwars.com/databank/marchion-ro,Marchion Ro,"((None, None, 'Star Wars: The High Republic'),)","(('databank', 'the-nihil', 'The Nihil'),)",(),(),"(('Dimensions', 'height-1-88m', 'Height: 1.88m'),)",(),(),(),(),(),(),()
Characters,616b30fea6ad6492a01ad05b,marcus-speedstar,Marcus Speedstar,https://www.starwars.com/databank/marcus-speedstar,Marcus Speedstar,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),"(('Gender', 'male', 'Male'),)",(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b325ad5a46492a01ad05b,marg-krim,Marg Krim,https://www.starwars.com/databank/marg-krim,Marg Krim,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)",(),(),(),(),"(('species', 'pyke', 'Pyke'),)",(),(),(),(),(),()
Characters,616b2a28fa3d9492a01ad05b,marrok-creature,Marrok (creature),https://www.starwars.com/databank/marrok-creature,Marrok (creature),"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)",(),"(('databank', 'nal-hutta', 'Nal Hutta'), ('databank', 'tatooine', 'Tatooine'))",(),(),(),(),(),(),(),(),()
Characters,616b352461283492a01ad05b,marrok-inquisitor,Marrok (Inquisitor),https://www.starwars.com/databank/marrok-inquisitor,Marrok (Inquisitor),"(('series', 'star-wars-ahsoka', 'Ahsoka'),)",(),(),(),(),(),"(('databank', 'marrok-s-fiend-fighter', ""Marrok's Fiend fighter""),)",(),(),(),(),()
Characters,616b2e54112fa492a01ad05b,mart-mattin,Mart Mattin,https://www.starwars.com/databank/mart-mattin,Mart Mattin,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),"(('databank', 'mykapo', 'Mykapo'),)","(('Gender', 'male', 'Male'),)",(),"(('species', 'human', 'Human'),)","(('databank', 'satos-hammer', ""Sato's Hammer""),)",(),(),(),(),()
Characters,616b282209476492a01ad05b,mas-amedda,Mas Amedda,https://www.starwars.com/databank/mas-amedda,Mas Amedda,"(('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'), ('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'galactic-republic', 'Galactic Republic'),)",(),"(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-96m', 'Height: 1.96m'),)","(('databank', 'chagrian', 'Chagrian'),)",(),(),(),(),(),()
Characters,616b2f985e5aa492a01ad05b,master-codebreaker,Master Codebreaker,https://www.starwars.com/databank/master-codebreaker,Master Codebreaker,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)",(),"(('databank', 'canto-bight', 'Canto Bight'), ('databank', 'canto-casino', 'Canto Casino'))","(('Gender', 'male', 'Male'),)",(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b239f0206a492a01ad05b,maul,Maul,https://www.starwars.com/databank/darth-maul,Maul,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'), ('films', 'solo', 'Solo: A Star Wars Story'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-rebels', 'Star Wars Rebels'), ('games-apps', 'disney-infinity-3-0-character-quest', 'Disney Infinity 3.0 - Character Quest'), ('games-apps', 'jedi-mind-match', 'Jedi Mind Match'))","(('databank', 'sith', 'Sith'),)","(('databank', 'dathomir', 'Dathomir'),)","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-75m', 'Height: 1.75m'),)","(('databank', 'dathomirian', 'Dathomirian'),)","(('databank', 'gauntlet-fighter', 'Gauntlet Fighter'), ('databank', 'sith-infiltrator', 'Sith Infiltrator'), ('databank', 'sith-speeder', 'Sith Speeder'), ('databank', 'the-nightbrother', 'The Nightbrother'))","(('databank', 'darth-mauls-lightsaber', ""Darth Maul's Lightsaber""),)",(),(),(),"(('droid', 'ric-1200-enforcer-droids', 'RIC-1200 enforcer droids'),)"
Characters,616b2b0d7e14b492a01ad05b,mawhonic,Mawhonic,https://www.starwars.com/databank/mawhonic,Mawhonic,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'),)",(),(),"(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-22m', 'Height: 1.22m'),)","(('databank', 'gran', 'Gran'),)","(('databank', 'podracer', 'Podracer'),)",(),(),(),(),()
Characters,616b2a410ea54492a01ad05b,max-rebo,Max Rebo,https://www.starwars.com/databank/max-rebo,Max Rebo,"(('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('series', 'the-book-of-boba-fett', 'The Book of Boba Fett'))","(('databank', 'the-max-rebo-band', 'The Max Rebo Band'),)",(),"(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-5m', 'Height: 1.5m'),)",(),(),(),(),(),(),()
Characters,616b338cbc633492a01ad05b,mayor-mok-shaiz,Mayor Mok Shaiz,https://www.starwars.com/databank/mayor-mok-shaiz,Mayor Mok Shaiz,"(('series', 'the-book-of-boba-fett', 'The Book of Boba Fett'),)",(),"(('databank', 'mos-espa', 'Mos Espa'), ('databank', 'tatooine', 'Tatooine'), ('databank', 'mos-espa-city-hall', 'Mos Espa City Hall'))",(),(),"(('databank', 'ithorians', 'Ithorians'),)",(),(),(),(),(),()
Characters,616b2ca84ec54492a01ad05b,maz-kanata,Maz Kanata,https://www.starwars.com/databank/maz-kanata,Maz Kanata,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'), ('films', 'star-wars-episode-ix-the-rise-of-skywalker', 'Star Wars: The Rise of Skywalker (Episode IX)'), ('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'))",(),"(('databank', 'takodana', 'Takodana'),)","(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-24m', 'Height: 1.24m'),)",(),(),"(('databank', 'blaster-pistol', 'Blaster Pistol'),)",(),(),(),()
Characters,616b316ea1d3c492a01ad05b,mb-13,MB-13 ,https://www.starwars.com/databank/mb-13,,,,,,,,,,,,,
Characters,616b2b89f9978492a01ad05b,me-8d9,ME-8D9,https://www.starwars.com/databank/me-8d9,ME-8D9,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'),)",(),"(('databank', 'mazs-castle', ""Maz's Castle""), ('databank', 'takodana', 'Takodana'))",(),"(('Dimensions', 'height-1-72m', 'Height: 1.72m'),)",(),(),(),(),(),(),"(('databank', 'protocol-droid', 'Protocol Droid'),)"
Characters,616b2bddaee42492a01ad05b,mee-deechi,Mee Deechi,https://www.starwars.com/databank/mee-deechi,Mee Deechi,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'galactic-republic', 'Galactic Republic'),)","(('databank', 'coruscant', 'Coruscant'), ('databank', 'umbara', 'Umbara'))","(('Gender', 'male', 'Male'),)",(),"(('databank', 'umbaran', 'Umbaran'),)",(),(),(),(),(),()
Characters,616b2827ad374492a01ad05b,meena-tills,Meena Tills,https://www.starwars.com/databank/meena-tills,Meena Tills,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'galactic-republic', 'Galactic Republic'), ('databank', 'galactic-senate', 'Galactic Senate'))","(('databank', 'mon-cala', 'Mon Cala'),)","(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-71m', 'Height: 1.71m'),)","(('databank', 'mon-calamari', 'Mon Calamari'),)",(),(),(),(),(),()
Characters,616b34c272b10492a01ad05b,mel,MEL,https://www.starwars.com/databank/mel,MEL,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b2e2755022492a01ad05b,melch,Melch,https://www.starwars.com/databank/melch,Melch,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),(),"(('Gender', 'male', 'Male'),)",(),"(('databank', 'ugnaught', 'Ugnaught'),)",(),(),(),(),(),()
Characters,616b2f093a1a9492a01ad05b,mich-matt,Mich Matt,https://www.starwars.com/databank/mich-matt,Mich Matt,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)","(('databank', 'rebel-alliance', 'Rebel Alliance'),)",(),"(('Gender', 'male', 'Male'),)",(),"(('species', 'ishi-tib', 'Ishi Tib'),)",(),(),(),(),(),()
Characters,616b329082e57492a01ad05b,migs-mayfeld,Migs Mayfeld ,https://www.starwars.com/databank/mayfeld,,,,,,,,,,,,,
Characters,616b3193e0b67492a01ad05b,mika-grey,Mika Grey,https://www.starwars.com/databank/mika-grey,Mika Grey,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),"(('Gender', 'female', 'Female'),)",(),(),(),(),(),(),(),()
Characters,616b28296a1e1492a01ad05b,mina-bonteri,Mina Bonteri,https://www.starwars.com/databank/mina-bonteri,Mina Bonteri,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'),)","(('databank', 'onderon', 'Onderon'),)","(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-78m', 'Height: 1.78m'),)",(),(),(),(),(),(),()
Characters,616b2982252e2492a01ad05b,minister-maketh-tua,Minister Maketh Tua,https://www.starwars.com/databank/minister-maketh-tua,Minister Maketh Tua,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)","(('databank', 'lothal', 'Lothal'), ('databank', 'garel', 'Garel'))","(('Gender', 'female', 'Female'),)",(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b2c82c98f9492a01ad05b,mira-bridger,Mira Bridger,https://www.starwars.com/databank/mira-bridger,Mira Bridger,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),"(('databank', 'lothal', 'Lothal'),)","(('Gender', 'female', 'Female'),)",(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b3589c4b22492a01ad05b,mirro-lox,Mirro Lox,https://www.starwars.com/databank/mirro-lox,Mirro Lox,"((None, None, 'Star Wars: The High Republic'),)","(('databank', 'jedi-order', 'Jedi Order'),)",(),(),"(('Dimensions', 'height-1-83m', 'Height: 1.83m'),)","(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b282b52dc9492a01ad05b,mister-borkus,Mister Borkus,https://www.starwars.com/databank/mister-borkus,Mister Borkus,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)",(),"(('databank', 'abafar', 'Abafar'),)","(('Gender', 'male', 'Male'),)",(),"(('databank', 'sullustan', 'Sullustan'),)",(),(),(),(),(),()
Characters,616b3294ff8ef492a01ad05b,moff-gideon,Moff Gideon,https://www.starwars.com/databank/moff-gideon,Moff Gideon,"(('series', 'the-mandalorian', 'The Mandalorian'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b275604725492a01ad05b,moff-jerjerrod,Moff Jerjerrod,https://www.starwars.com/databank/moff-jerjerrod,Moff Jerjerrod,"(('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)","(('databank', 'death-star', 'Death Star'), ('databank', 'death-star-ii', 'Death Star II'))","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-7m', 'Height: 1.7m'),)",(),(),(),(),(),(),()
Characters,61c326249a26cbb7588cf3e8,mog-adana,Mog Adana,https://www.starwars.com/databank/mog-adana,Mog Adana,"(('series', 'the-acolyte', 'The Acolyte'),)",(),(),(),"(('Dimensions', 'height-1-85m', 'Height: 1.85m'),)",(),(),(),(),(),(),()
Characters,616b34e88a24a492a01ad05b,mokko,Mokko,https://www.starwars.com/databank/mokko,Mokko,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b301569852492a01ad05b,moloch,Moloch,https://www.starwars.com/databank/moloch,Moloch,"(('films', 'solo', 'Solo: A Star Wars Story'),)","(('databank', 'white-worms', 'White Worms'),)","(('databank', 'corellia', 'Corellia'), ('databank', 'white-worms-den', ""White Worms' den""))","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-2-0m', 'Height: 2.0m'),)","(('species', 'grindalid', 'Grindalid'),)","(('databank', 'truckspeeder', 'truckspeeder'),)","(('databank', 'moloch-s-staff', ""Moloch's staff""), ('databank', 'snubble-pistol', 'snubble pistol'))",(),(),"(('databank', 'corellian-hounds', 'Corellian hounds'),)",()
Characters,616b2c0569571492a01ad05b,momaw-nadon,Momaw Nadon,https://www.starwars.com/databank/momaw-nadon,Momaw Nadon,"(('films', 'star-wars-episode-iv-a-new-hope', 'Star Wars: A New Hope (Episode IV)'),)",(),"(('databank', 'mos-eisley-cantina', 'Mos Eisley Cantina'), ('databank', 'tatooine', 'Tatooine'))","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-95m', 'Height: 1.95m'),)","(('databank', 'ithorians', 'Ithorians'),)",(),(),(),(),(),()
Characters,616b282cf997b492a01ad05b,mon-mothma,Mon Mothma,https://www.starwars.com/databank/mon-mothma,Mon Mothma,"(('films', 'rogue-one', 'Rogue One: A Star Wars Story'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-rebels', 'Star Wars Rebels'), ('series', 'andor', 'Andor'), ('series', 'star-wars-ahsoka', 'Ahsoka'))","(('databank', 'galactic-republic', 'Galactic Republic'), ('databank', 'galactic-senate', 'Galactic Senate'), ('databank', 'rebel-alliance', 'Rebel Alliance'))",(),"(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-5m', 'Height: 1.5m'),)","(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b299d57d52492a01ad05b,morad-sumar,Morad Sumar,https://www.starwars.com/databank/morad-sumar,Morad Sumar,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),"(('databank', 'lothal', 'Lothal'), ('databank', 'lothal-imperial-factory', 'Lothal Imperial Factory'))","(('Gender', 'male', 'Male'),)",(),(),(),(),(),(),(),()
Characters,616b2f8f390d0492a01ad05b,morai,Morai,https://www.starwars.com/databank/morai,Morai,"(('series', 'star-wars-rebels', 'Star Wars Rebels'), ('series', 'star-wars-ahsoka', 'Ahsoka'))",(),(),(),(),(),(),(),(),(),"(('databank', 'convor', 'Convor'),)",()
Characters,616b28328f885492a01ad05b,moralo-eval,Moralo Eval,https://www.starwars.com/databank/moralo-eval,Moralo Eval,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)",(),(),"(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-75m', 'Height: 1.75m'),)","(('species', 'phindian', 'Phindian'),)",(),"(('databank', 'blaster-pistol', 'Blaster Pistol'),)",(),(),(),()
Characters,616b32edc3a41492a01ad05b,morgan-elsbeth,Morgan Elsbeth,https://www.starwars.com/databank/morgan-elsbeth,Morgan Elsbeth,"(('series', 'the-mandalorian', 'The Mandalorian'), ('series', 'star-wars-ahsoka', 'Ahsoka'), ('series', 'tales-of-the-empire', 'Tales of the Empire'))","(('databank', 'galactic-empire', 'Galactic Empire'), ('databank', 'nightsisters', 'Nightsisters'))","(('databank', 'dathomir', 'Dathomir'), ('databank', 'corvus', 'Corvus'), ('databank', 'seatos', 'Seatos'), ('databank', 'peridea', 'Peridea'))",(),"(('Dimensions', 'height-1-63m', 'Height: 1.63m'),)","(('databank', 'dathomirian', 'Dathomirian'),)","(('databank', 'the-eye-of-sion', 'The Eye of Sion'),)","(('databank', 'beskar-spear', 'Beskar spear'),)",(),(),(),()
Characters,616b28343667c492a01ad05b,morley,Morley,https://www.starwars.com/databank/morley,Morley,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)",(),"(('databank', 'lotho-minor', 'Lotho Minor'),)","(('Gender', 'male', 'Male'),)","(('Dimensions', 'length-4-7m', 'Length: 4.7m'),)","(('databank', 'anacondan', 'Anacondan'),)",(),(),(),(),(),()
Characters,616b2e6bcd95f492a01ad05b,moroff,Moroff,https://www.starwars.com/databank/moroff,Moroff,"(('films', 'rogue-one', 'Rogue One: A Star Wars Story'),)",(),(),"(('Gender', 'male', 'Male'),)",(),(),(),(),(),(),(),()
Characters,616b376f0ea2b492a01ad05b,mother-aniseya,Mother Aniseya,https://www.starwars.com/databank/mother-aniseya,Mother Aniseya,"(('series', 'the-acolyte', 'The Acolyte'),)",(),(),(),"(('Dimensions', 'height-1-75m', 'Height: 1.75m'),)",(),(),(),(),(),(),()
Characters,61a5131fa4e5bd82dfdabe1e,mother-koril,Mother Koril,https://www.starwars.com/databank/mother-koril,Mother Koril,"(('series', 'the-acolyte', 'The Acolyte'),)",(),(),(),"(('Dimensions', 'height-1-68m', 'Height: 1.68m'),)","(('species', 'zabrak', 'Zabrak'),)",(),(),(),(),(),()
Characters,616b2835d23ce492a01ad05b,mother-talzin,Mother Talzin,https://www.starwars.com/databank/mother-talzin,Mother Talzin,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'nightsisters', 'Nightsisters'),)","(('databank', 'dathomir', 'Dathomir'),)","(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-2-23m', 'Height: 2.23m'),)","(('databank', 'dathomirian', 'Dathomirian'),)",(),"(('databank', 'nightsister-crystal-ball', 'Nightsister Crystal Ball'),)",(),(),(),()
Characters,616b36c3e5997492a01ad05b,mox,Mox,https://www.starwars.com/databank/mox,Mox,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),"(('Dimensions', 'height-1-64m', 'Height: 1.64m'),)",(),(),(),(),(),(),()
Characters,616b34cec56d5492a01ad05b,mubo,Mubo,https://www.starwars.com/databank/mubo,Mubo,"(('games-apps', 'star-wars-tales-from-the-galaxy-s-edge', ""Star Wars: Tales from the Galaxy's Edge""), ('games-apps', 'star-wars-tales-from-the-galaxy-s-edge', 'Star Wars: Tales from the Galaxy’s Edge'))",(),"(('databank', 'batuu', 'Batuu'), ('databank', 'black-spire-outpost', 'Black Spire Outpost'))",(),(),(),(),(),(),(),(),()
Characters,616b333e6be7f492a01ad05b,muchi,Muchi,https://www.starwars.com/databank/muchi,Muchi,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b359348f7e492a01ad05b,murley,Murley,https://www.starwars.com/databank/murley,Murley,"(('series', 'star-wars-ahsoka', 'Ahsoka'),)",(),"(('databank', 'lothal', 'Lothal'),)",(),(),(),(),(),(),(),"(('databank', 'loth-cat', 'Loth-cat'),)",()
Characters,616b3615def40492a01ad05b,myn-weaver,Myn Weaver,https://www.starwars.com/databank/myn-weaver,Myn Weaver,"(('series', 'star-wars-ahsoka', 'Ahsoka'),)","(('databank', 'galactic-empire', 'Galactic Empire'), ('databank', 'the-new-republic', 'The New Republic'))","(('databank', 'santhe-shipyards', 'Santhe Shipyards'),)",(),"(('Dimensions', 'height-1-65m', 'Height: 1.65m'),)","(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b2eb05111d492a01ad05b,nail,Nail,https://www.starwars.com/databank/nail,Nail,"(('films', 'rogue-one', 'Rogue One: A Star Wars Story'),)",(),"(('databank', 'wobani', 'Wobani'),)","(('Gender', 'female', 'Female'),)",(),(),(),(),(),(),(),()
Characters,616b2a2ee9f46492a01ad05b,nala-se,Nala Se,https://www.starwars.com/databank/nala-se,Nala Se,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))",(),"(('databank', 'kamino', 'Kamino'), ('databank', 'nala-se-s-private-lab', ""Nala Se's private lab""))","(('Gender', 'female', 'Female'),)",(),"(('databank', 'kaminoan', 'Kaminoan'),)",(),(),(),(),(),()
